"","state","population","date","month","cumulative.death.cases","death.cases","cumulative.confirmed.cases","confirmed.cases"
"10471","OREGON",4217737,2020-08-30,"August",458,4,26554,261
"10472","OREGON",4217737,2020-08-31,"August",459,1,26713,159
"10473","OREGON",4217737,2020-09-01,"September",464,5,26946,233
"10474","OREGON",4217737,2020-09-02,"September",468,4,27075,129
"10475","OREGON",4217737,2020-09-03,"September",470,2,27336,261
"10476","OREGON",4217737,2020-09-04,"September",475,5,27601,265
"10477","OREGON",4217737,2020-09-05,"September",480,5,27856,255
"10478","OREGON",4217737,2020-09-06,"September",481,1,28044,188
"10479","OREGON",4217737,2020-09-07,"September",482,1,28190,146
"10480","OREGON",4217737,2020-09-08,"September",486,4,28356,166
"10481","OREGON",4217737,2020-09-09,"September",494,8,28471,115
"10482","OREGON",4217737,2020-09-10,"September",497,3,28654,183
"10483","OREGON",4217737,2020-09-11,"September",499,2,28865,211
"10484","OREGON",4217737,2020-09-12,"September",505,6,29156,291
"10485","OREGON",4217737,2020-09-13,"September",509,4,29337,181
"10486","OREGON",4217737,2020-09-14,"September",509,0,29337,0
"10487","OREGON",4217737,2020-09-15,"September",519,10,29662,325
"10488","OREGON",4217737,2020-09-16,"September",521,2,29850,188
"10489","OREGON",4217737,2020-09-17,"September",521,0,30060,210
"10490","OREGON",4217737,2020-09-18,"September",521,0,30342,282
"10491","OREGON",4217737,2020-09-19,"September",525,4,30599,257
"10492","OREGON",4217737,2020-09-20,"September",526,1,30801,202
"10493","OREGON",4217737,2020-09-21,"September",529,3,30995,194
"10494","OREGON",4217737,2020-09-22,"September",532,3,31313,318
"10495","OREGON",4217737,2020-09-23,"September",538,6,31503,190
"10496","OREGON",4217737,2020-09-24,"September",539,1,31865,362
"10497","OREGON",4217737,2020-09-25,"September",542,3,32314,449
"10498","OREGON",4217737,2020-09-26,"September",542,0,32581,267
"10499","OREGON",4217737,2020-09-27,"September",543,1,32820,239
"10500","OREGON",4217737,2020-09-28,"September",547,4,32994,174
"10501","OREGON",4217737,2020-09-29,"September",555,8,33291,297
"10502","OREGON",4217737,2020-09-30,"September",559,4,33509,218
"10503","OREGON",4217737,2020-10-01,"October",560,1,33862,353
"10504","OREGON",4217737,2020-10-02,"October",563,3,34163,301
"10505","OREGON",4217737,2020-10-03,"October",571,8,34511,348
"10506","OREGON",4217737,2020-10-04,"October",572,1,34770,259
"10507","OREGON",4217737,2020-10-05,"October",572,0,35049,279
"10508","OREGON",4217737,2020-10-06,"October",581,9,35339,290
"10509","OREGON",4217737,2020-10-07,"October",583,2,35634,295
"10510","OREGON",4217737,2020-10-08,"October",594,11,36116,482
"10511","OREGON",4217737,2020-10-09,"October",597,3,36526,410
"10512","OREGON",4217737,2020-10-10,"October",599,2,36924,398
"10513","OREGON",4217737,2020-10-11,"October",599,0,37255,331
"10514","OREGON",4217737,2020-10-12,"October",599,0,37467,212
"10515","OREGON",4217737,2020-10-13,"October",605,6,37780,313
"10516","OREGON",4217737,2020-10-14,"October",608,3,38160,380
"10517","OREGON",4217737,2020-10-15,"October",611,3,38525,365
"10518","OREGON",4217737,2020-10-16,"October",617,6,38935,410
"10519","OREGON",4217737,2020-10-17,"October",619,2,39315,380
"10520","OREGON",4217737,2020-10-18,"October",620,1,39532,217
"10521","OREGON",4217737,2020-10-19,"October",627,7,39794,262
"10522","OREGON",4217737,2020-10-20,"October",633,6,40136,342
"10523","OREGON",4217737,2020-10-21,"October",635,2,40443,307
"10524","OREGON",4217737,2020-10-22,"October",635,0,40443,0
"10525","OREGON",4217737,2020-10-23,"October",649,14,41348,905
"10526","OREGON",4217737,2020-10-24,"October",653,4,41739,391
"10527","PENNSYLVANIA",12801989,2020-01-22,"January",0,0,0,0
"10528","PENNSYLVANIA",12801989,2020-01-23,"January",0,0,0,0
"10529","PENNSYLVANIA",12801989,2020-01-24,"January",0,0,0,0
"10530","PENNSYLVANIA",12801989,2020-01-25,"January",0,0,0,0
"10531","PENNSYLVANIA",12801989,2020-01-26,"January",0,0,0,0
"10532","PENNSYLVANIA",12801989,2020-01-27,"January",0,0,0,0
"10533","PENNSYLVANIA",12801989,2020-01-28,"January",0,0,0,0
"10534","PENNSYLVANIA",12801989,2020-01-29,"January",0,0,0,0
"10535","PENNSYLVANIA",12801989,2020-01-30,"January",0,0,0,0
"10536","PENNSYLVANIA",12801989,2020-01-31,"January",0,0,0,0
"10537","PENNSYLVANIA",12801989,2020-02-01,"February",0,0,0,0
"10538","PENNSYLVANIA",12801989,2020-02-02,"February",0,0,0,0
"10539","PENNSYLVANIA",12801989,2020-02-03,"February",0,0,0,0
"10540","PENNSYLVANIA",12801989,2020-02-04,"February",0,0,0,0
"10541","PENNSYLVANIA",12801989,2020-02-05,"February",0,0,0,0
"10542","PENNSYLVANIA",12801989,2020-02-06,"February",0,0,0,0
"10543","PENNSYLVANIA",12801989,2020-02-07,"February",0,0,0,0
"10544","PENNSYLVANIA",12801989,2020-02-08,"February",0,0,0,0
"10545","PENNSYLVANIA",12801989,2020-02-09,"February",0,0,0,0
"10546","PENNSYLVANIA",12801989,2020-02-10,"February",0,0,0,0
"10547","PENNSYLVANIA",12801989,2020-02-11,"February",0,0,0,0
"10548","PENNSYLVANIA",12801989,2020-02-12,"February",0,0,0,0
"10549","PENNSYLVANIA",12801989,2020-02-13,"February",0,0,0,0
"10550","PENNSYLVANIA",12801989,2020-02-14,"February",0,0,0,0
"10551","PENNSYLVANIA",12801989,2020-02-15,"February",0,0,0,0
"10552","PENNSYLVANIA",12801989,2020-02-16,"February",0,0,0,0
"10553","PENNSYLVANIA",12801989,2020-02-17,"February",0,0,0,0
"10554","PENNSYLVANIA",12801989,2020-02-18,"February",0,0,0,0
"10555","PENNSYLVANIA",12801989,2020-02-19,"February",0,0,0,0
"10556","PENNSYLVANIA",12801989,2020-02-20,"February",0,0,0,0
"10557","PENNSYLVANIA",12801989,2020-02-21,"February",0,0,0,0
"10558","PENNSYLVANIA",12801989,2020-02-22,"February",0,0,0,0
"10559","PENNSYLVANIA",12801989,2020-02-23,"February",0,0,0,0
"10560","PENNSYLVANIA",12801989,2020-02-24,"February",0,0,0,0
"10561","PENNSYLVANIA",12801989,2020-02-25,"February",0,0,0,0
"10562","PENNSYLVANIA",12801989,2020-02-26,"February",0,0,0,0
"10563","PENNSYLVANIA",12801989,2020-02-27,"February",0,0,0,0
"10564","PENNSYLVANIA",12801989,2020-02-28,"February",0,0,0,0
"10565","PENNSYLVANIA",12801989,2020-02-29,"February",0,0,0,0
"10566","PENNSYLVANIA",12801989,2020-03-01,"March",0,0,0,0
"10567","PENNSYLVANIA",12801989,2020-03-02,"March",0,0,0,0
"10568","PENNSYLVANIA",12801989,2020-03-03,"March",0,0,0,0
"10569","PENNSYLVANIA",12801989,2020-03-04,"March",0,0,0,0
"10570","PENNSYLVANIA",12801989,2020-03-05,"March",0,0,0,0
"10571","PENNSYLVANIA",12801989,2020-03-06,"March",0,0,2,2
"10572","PENNSYLVANIA",12801989,2020-03-07,"March",0,0,2,0
"10573","PENNSYLVANIA",12801989,2020-03-08,"March",0,0,6,4
"10574","PENNSYLVANIA",12801989,2020-03-09,"March",0,0,7,1
"10575","PENNSYLVANIA",12801989,2020-03-10,"March",0,0,12,5
"10576","PENNSYLVANIA",12801989,2020-03-11,"March",0,0,16,4
"10577","PENNSYLVANIA",12801989,2020-03-12,"March",0,0,22,6
"10578","PENNSYLVANIA",12801989,2020-03-13,"March",0,0,41,19
"10579","PENNSYLVANIA",12801989,2020-03-14,"March",0,0,47,6
"10580","PENNSYLVANIA",12801989,2020-03-15,"March",0,0,47,0
"10581","PENNSYLVANIA",12801989,2020-03-16,"March",0,0,79,32
"10582","PENNSYLVANIA",12801989,2020-03-17,"March",0,0,112,33
"10583","PENNSYLVANIA",12801989,2020-03-18,"March",1,1,155,43
"10584","PENNSYLVANIA",12801989,2020-03-19,"March",1,0,206,51
"10585","PENNSYLVANIA",12801989,2020-03-20,"March",1,0,311,105
"10586","PENNSYLVANIA",12801989,2020-03-21,"March",2,1,399,88
"10587","PENNSYLVANIA",12801989,2020-03-22,"March",4,2,509,110
"10588","PENNSYLVANIA",12801989,2020-03-23,"March",6,2,698,189
"10589","PENNSYLVANIA",12801989,2020-03-24,"March",8,2,946,248
"10590","PENNSYLVANIA",12801989,2020-03-25,"March",15,7,1260,314
"10591","PENNSYLVANIA",12801989,2020-03-26,"March",18,3,1795,535
"10592","PENNSYLVANIA",12801989,2020-03-27,"March",22,4,2345,550
"10593","PENNSYLVANIA",12801989,2020-03-28,"March",34,12,2845,500
"10594","PENNSYLVANIA",12801989,2020-03-29,"March",41,7,3432,587
"10595","PENNSYLVANIA",12801989,2020-03-30,"March",50,9,4155,723
"10596","PENNSYLVANIA",12801989,2020-03-31,"March",63,13,4963,808
"10597","PENNSYLVANIA",12801989,2020-04-01,"April",74,11,6009,1046
"10598","PENNSYLVANIA",12801989,2020-04-02,"April",90,16,7268,1259
"10599","PENNSYLVANIA",12801989,2020-04-03,"April",102,12,8570,1302
"10600","PENNSYLVANIA",12801989,2020-04-04,"April",136,34,10444,1874
"10601","PENNSYLVANIA",12801989,2020-04-05,"April",151,15,11589,1145
"10602","PENNSYLVANIA",12801989,2020-04-06,"April",179,28,13127,1538
"10603","PENNSYLVANIA",12801989,2020-04-07,"April",247,68,14853,1726
"10604","PENNSYLVANIA",12801989,2020-04-08,"April",318,71,16631,1778
"10605","PENNSYLVANIA",12801989,2020-04-09,"April",345,27,18300,1669
"10606","PENNSYLVANIA",12801989,2020-04-10,"April",418,73,20051,1751
"10607","PENNSYLVANIA",12801989,2020-04-11,"April",503,85,21719,1668
"10608","PENNSYLVANIA",12801989,2020-04-12,"April",557,54,22938,1219
"10609","PENNSYLVANIA",12801989,2020-04-13,"April",589,32,24292,1354
"10610","PENNSYLVANIA",12801989,2020-04-14,"April",691,102,25465,1173
"10611","PENNSYLVANIA",12801989,2020-04-15,"April",779,88,26753,1288
"10612","PENNSYLVANIA",12801989,2020-04-16,"April",841,62,28258,1505
"10613","PENNSYLVANIA",12801989,2020-04-17,"April",921,80,29888,1630
"10614","PENNSYLVANIA",12801989,2020-04-18,"April",1042,121,31652,1764
"10615","PENNSYLVANIA",12801989,2020-04-19,"April",1276,234,32902,1250
"10616","PENNSYLVANIA",12801989,2020-04-20,"April",1348,72,33914,1012
"10617","PENNSYLVANIA",12801989,2020-04-21,"April",1614,266,35249,1335
"10618","PENNSYLVANIA",12801989,2020-04-22,"April",1673,59,36082,833
"10619","PENNSYLVANIA",12801989,2020-04-23,"April",1724,51,38379,2297
"10620","PENNSYLVANIA",12801989,2020-04-24,"April",1747,23,40208,1829
"10621","PENNSYLVANIA",12801989,2020-04-25,"April",1793,46,41153,945
"10622","PENNSYLVANIA",12801989,2020-04-26,"April",1816,23,42616,1463
"10623","PENNSYLVANIA",12801989,2020-04-27,"April",1886,70,43558,942
"10624","PENNSYLVANIA",12801989,2020-04-28,"April",2046,160,45137,1579
"10625","PENNSYLVANIA",12801989,2020-04-29,"April",2373,327,46327,1190
"10626","PENNSYLVANIA",12801989,2020-04-30,"April",2475,102,47971,1644
"10627","PENNSYLVANIA",12801989,2020-05-01,"May",2635,160,49579,1608
"10628","PENNSYLVANIA",12801989,2020-05-02,"May",2695,60,50494,915
"10629","PENNSYLVANIA",12801989,2020-05-03,"May",2720,25,51225,731
"10630","PENNSYLVANIA",12801989,2020-05-04,"May",2838,118,52816,1591
"10631","PENNSYLVANIA",12801989,2020-05-05,"May",3179,341,53864,1048
"10632","PENNSYLVANIA",12801989,2020-05-06,"May",3345,166,54800,936
"10633","PENNSYLVANIA",12801989,2020-05-07,"May",3589,244,55956,1156
"10634","PENNSYLVANIA",12801989,2020-05-08,"May",3715,126,57371,1415
"10635","PENNSYLVANIA",12801989,2020-05-09,"May",3779,64,58560,1189
"10636","PENNSYLVANIA",12801989,2020-05-10,"May",3806,27,59939,1379
"10637","PENNSYLVANIA",12801989,2020-05-11,"May",3832,26,60459,520
"10638","PENNSYLVANIA",12801989,2020-05-12,"May",3914,82,61310,851
"10639","PENNSYLVANIA",12801989,2020-05-13,"May",4094,180,62101,791
"10640","PENNSYLVANIA",12801989,2020-05-14,"May",4288,194,63105,1004
"10641","PENNSYLVANIA",12801989,2020-05-15,"May",4422,134,64136,1031
"10642","PENNSYLVANIA",12801989,2020-05-16,"May",4480,58,65185,1049
"10643","PENNSYLVANIA",12801989,2020-05-17,"May",4495,15,65700,515
"10644","PENNSYLVANIA",12801989,2020-05-18,"May",4515,20,66669,969
"10645","PENNSYLVANIA",12801989,2020-05-19,"May",4628,113,67311,642
"10646","PENNSYLVANIA",12801989,2020-05-20,"May",4770,142,68126,815
"10647","PENNSYLVANIA",12801989,2020-05-21,"May",4869,99,69252,1126
"10648","PENNSYLVANIA",12801989,2020-05-22,"May",5010,141,70211,959
"10649","PENNSYLVANIA",12801989,2020-05-23,"May",5112,102,71009,798
"10650","PENNSYLVANIA",12801989,2020-05-24,"May",5136,24,71563,554
"10651","PENNSYLVANIA",12801989,2020-05-25,"May",5146,10,71925,362
"10652","PENNSYLVANIA",12801989,2020-05-26,"May",5163,17,72778,853
"10653","PENNSYLVANIA",12801989,2020-05-27,"May",5265,102,73557,779
"10654","PENNSYLVANIA",12801989,2020-05-28,"May",5373,108,74220,663
"10655","PENNSYLVANIA",12801989,2020-05-29,"May",5464,91,74984,764
"10656","PENNSYLVANIA",12801989,2020-05-30,"May",5537,73,75697,713
"10657","PENNSYLVANIA",12801989,2020-05-31,"May",5555,18,76129,432
"10658","PENNSYLVANIA",12801989,2020-06-01,"June",5567,12,76646,517
"10659","PENNSYLVANIA",12801989,2020-06-02,"June",5667,100,77225,579
"10660","PENNSYLVANIA",12801989,2020-06-03,"June",5742,75,77780,555
"10661","PENNSYLVANIA",12801989,2020-06-04,"June",5832,90,78335,555
"10662","PENNSYLVANIA",12801989,2020-06-05,"June",5898,66,78815,480
"10663","PENNSYLVANIA",12801989,2020-06-06,"June",5931,33,79505,690
"10664","PENNSYLVANIA",12801989,2020-06-07,"June",5943,12,79908,403
"10665","PENNSYLVANIA",12801989,2020-06-08,"June",5953,10,80339,431
"10666","PENNSYLVANIA",12801989,2020-06-09,"June",6014,61,80870,531
"10667","PENNSYLVANIA",12801989,2020-06-10,"June",6062,48,81316,446
"10668","PENNSYLVANIA",12801989,2020-06-11,"June",6113,51,81848,532
"10669","PENNSYLVANIA",12801989,2020-06-12,"June",6162,49,82481,633
"10670","PENNSYLVANIA",12801989,2020-06-13,"June",6211,49,82944,463
"10671","PENNSYLVANIA",12801989,2020-06-14,"June",6215,4,83203,259
"10672","PENNSYLVANIA",12801989,2020-06-15,"June",6243,28,83589,386
"10673","PENNSYLVANIA",12801989,2020-06-16,"June",6276,33,83978,389
"10674","PENNSYLVANIA",12801989,2020-06-17,"June",6319,43,84289,311
"10675","PENNSYLVANIA",12801989,2020-06-18,"June",6361,42,84683,394
"10676","PENNSYLVANIA",12801989,2020-06-19,"June",6399,38,85199,516
"10677","PENNSYLVANIA",12801989,2020-06-20,"June",6419,20,85590,391
"10678","PENNSYLVANIA",12801989,2020-06-21,"June",6423,4,85935,345
"10679","PENNSYLVANIA",12801989,2020-06-22,"June",6426,3,86576,641
"10680","PENNSYLVANIA",12801989,2020-06-23,"June",6464,38,87208,632
"10681","PENNSYLVANIA",12801989,2020-06-24,"June",6518,54,87685,477
"10682","PENNSYLVANIA",12801989,2020-06-25,"June",6557,39,88141,456
"10683","PENNSYLVANIA",12801989,2020-06-26,"June",6579,22,88860,719
"10684","PENNSYLVANIA",12801989,2020-06-27,"June",6603,24,89446,586
"10685","PENNSYLVANIA",12801989,2020-06-28,"June",6606,3,89863,417
"10686","PENNSYLVANIA",12801989,2020-06-29,"June",6614,8,90467,604
"10687","PENNSYLVANIA",12801989,2020-06-30,"June",6649,35,91139,672
"10688","PENNSYLVANIA",12801989,2020-07-01,"July",6684,35,91775,636
"10689","PENNSYLVANIA",12801989,2020-07-02,"July",6712,28,92612,837
"10690","PENNSYLVANIA",12801989,2020-07-03,"July",6746,34,93392,780
"10691","PENNSYLVANIA",12801989,2020-07-04,"July",6749,3,93922,530
"10692","PENNSYLVANIA",12801989,2020-07-05,"July",6753,4,94403,481
"10693","PENNSYLVANIA",12801989,2020-07-06,"July",6754,1,95100,697
"10694","PENNSYLVANIA",12801989,2020-07-07,"July",6787,33,95898,798
"10695","PENNSYLVANIA",12801989,2020-07-08,"July",6812,25,96725,827
"10696","PENNSYLVANIA",12801989,2020-07-09,"July",6848,36,97542,817
"10697","PENNSYLVANIA",12801989,2020-07-10,"July",6880,32,98482,940
"10698","PENNSYLVANIA",12801989,2020-07-11,"July",6897,17,99216,734
"10699","PENNSYLVANIA",12801989,2020-07-12,"July",6904,7,99794,578
"10700","PENNSYLVANIA",12801989,2020-07-13,"July",6911,7,100330,536
"10701","PENNSYLVANIA",12801989,2020-07-14,"July",6931,20,101266,936
"10702","PENNSYLVANIA",12801989,2020-07-15,"July",6957,26,102269,1003
"10703","PENNSYLVANIA",12801989,2020-07-16,"July",6984,27,103075,806
"10704","PENNSYLVANIA",12801989,2020-07-17,"July",7004,20,104079,1004
"10705","PENNSYLVANIA",12801989,2020-07-18,"July",7015,11,104780,701
"10706","PENNSYLVANIA",12801989,2020-07-19,"July",7022,7,105384,604
"10707","PENNSYLVANIA",12801989,2020-07-20,"July",7025,3,106405,1021
"10708","PENNSYLVANIA",12801989,2020-07-21,"July",7051,26,107460,1055
"10709","PENNSYLVANIA",12801989,2020-07-22,"July",7077,26,108223,763
"10710","PENNSYLVANIA",12801989,2020-07-23,"July",7093,16,109105,882
"10711","PENNSYLVANIA",12801989,2020-07-24,"July",7116,23,110292,1187
"10712","PENNSYLVANIA",12801989,2020-07-25,"July",7124,8,111115,823
"10713","PENNSYLVANIA",12801989,2020-07-26,"July",7127,3,111745,630
"10714","PENNSYLVANIA",12801989,2020-07-27,"July",7131,4,112995,1250
"10715","PENNSYLVANIA",12801989,2020-07-28,"July",7154,23,114083,1088
"10716","PENNSYLVANIA",12801989,2020-07-29,"July",7171,17,114939,856
"10717","PENNSYLVANIA",12801989,2020-07-30,"July",7194,23,115807,868
"10718","PENNSYLVANIA",12801989,2020-07-31,"July",7207,13,116787,980
"10719","PENNSYLVANIA",12801989,2020-08-01,"August",7219,12,117468,681
"10720","PENNSYLVANIA",12801989,2020-08-02,"August",7223,4,118033,565
"10721","PENNSYLVANIA",12801989,2020-08-03,"August",7224,1,118894,861
"10722","PENNSYLVANIA",12801989,2020-08-04,"August",7248,24,119724,830
"10723","PENNSYLVANIA",12801989,2020-08-05,"August",7254,6,120446,722
"10724","PENNSYLVANIA",12801989,2020-08-06,"August",7282,28,121247,801
"10725","PENNSYLVANIA",12801989,2020-08-07,"August",7296,14,122028,781
"10726","PENNSYLVANIA",12801989,2020-08-08,"August",7310,14,122665,637
"10727","PENNSYLVANIA",12801989,2020-08-09,"August",7311,1,123312,647
"10728","PENNSYLVANIA",12801989,2020-08-10,"August",7314,3,124221,909
"10729","PENNSYLVANIA",12801989,2020-08-11,"August",7343,29,125016,795
"10730","PENNSYLVANIA",12801989,2020-08-12,"August",7380,37,125918,902
"10731","PENNSYLVANIA",12801989,2020-08-13,"August",7395,15,126905,987
"10732","PENNSYLVANIA",12801989,2020-08-14,"August",7434,39,127732,827
"10733","PENNSYLVANIA",12801989,2020-08-15,"August",7451,17,128531,799
"10734","PENNSYLVANIA",12801989,2020-08-16,"August",7453,2,129070,539
"10735","PENNSYLVANIA",12801989,2020-08-17,"August",7453,0,129647,577
"10736","PENNSYLVANIA",12801989,2020-08-18,"August",7474,21,130247,600
"10737","PENNSYLVANIA",12801989,2020-08-19,"August",7508,34,130905,658
"10738","PENNSYLVANIA",12801989,2020-08-20,"August",7520,12,131692,787
"10739","PENNSYLVANIA",12801989,2020-08-21,"August",7537,17,132417,725
"10740","PENNSYLVANIA",12801989,2020-08-22,"August",7555,18,133160,743
"10741","PENNSYLVANIA",12801989,2020-08-23,"August",7557,2,133679,519
"10742","PENNSYLVANIA",12801989,2020-08-24,"August",7557,0,134204,525
"10743","PENNSYLVANIA",12801989,2020-08-25,"August",7582,25,134760,556
"10744","PENNSYLVANIA",12801989,2020-08-26,"August",7613,31,135279,519
"10745","PENNSYLVANIA",12801989,2020-08-27,"August",7622,9,135912,633
"10746","PENNSYLVANIA",12801989,2020-08-28,"August",7642,20,136781,869
"10747","PENNSYLVANIA",12801989,2020-08-29,"August",7656,14,137576,795
"10748","PENNSYLVANIA",12801989,2020-08-30,"August",7658,2,138134,558
"10749","PENNSYLVANIA",12801989,2020-08-31,"August",7659,1,138795,661
"10750","PENNSYLVANIA",12801989,2020-09-01,"September",7678,19,139548,753
"10751","PENNSYLVANIA",12801989,2020-09-02,"September",7705,27,140532,984
"10752","PENNSYLVANIA",12801989,2020-09-03,"September",7724,19,141570,1038
"10753","PENNSYLVANIA",12801989,2020-09-04,"September",7735,11,142495,925
"10754","PENNSYLVANIA",12801989,2020-09-05,"September",7750,15,143280,785
"10755","PENNSYLVANIA",12801989,2020-09-06,"September",7750,0,143824,544
"10756","PENNSYLVANIA",12801989,2020-09-07,"September",7771,21,144540,716
"10757","PENNSYLVANIA",12801989,2020-09-08,"September",7780,9,145156,616
"10758","PENNSYLVANIA",12801989,2020-09-09,"September",7794,14,146029,873
"10759","PENNSYLVANIA",12801989,2020-09-10,"September",7807,13,146696,667
"10760","PENNSYLVANIA",12801989,2020-09-11,"September",7829,22,147703,1007
"10761","PENNSYLVANIA",12801989,2020-09-12,"September",7829,0,148635,932
"10762","PENNSYLVANIA",12801989,2020-09-13,"September",7829,0,149184,549
"10763","PENNSYLVANIA",12801989,2020-09-14,"September",7855,26,150000,816
"10764","PENNSYLVANIA",12801989,2020-09-15,"September",7860,5,151044,1044
"10765","PENNSYLVANIA",12801989,2020-09-16,"September",7882,22,151850,806
"10766","PENNSYLVANIA",12801989,2020-09-17,"September",7893,11,152775,925
"10767","PENNSYLVANIA",12801989,2020-09-18,"September",7921,28,153522,747
"10768","PENNSYLVANIA",12801989,2020-09-19,"September",7940,19,154236,714
"10769","PENNSYLVANIA",12801989,2020-09-20,"September",7960,20,154867,631
"10770","PENNSYLVANIA",12801989,2020-09-21,"September",7985,25,155693,826
"10771","PENNSYLVANIA",12801989,2020-09-22,"September",8002,17,156477,784
"10772","PENNSYLVANIA",12801989,2020-09-23,"September",8038,36,157336,859
"10773","PENNSYLVANIA",12801989,2020-09-24,"September",8054,16,158181,845
"10774","PENNSYLVANIA",12801989,2020-09-25,"September",8065,11,159014,833
"10775","PENNSYLVANIA",12801989,2020-09-26,"September",8083,18,159933,919
"10776","PENNSYLVANIA",12801989,2020-09-27,"September",8086,3,160744,811
"10777","PENNSYLVANIA",12801989,2020-09-28,"September",8088,2,161594,850
"10778","PENNSYLVANIA",12801989,2020-09-29,"September",8101,13,163180,1586
"10779","PENNSYLVANIA",12801989,2020-09-30,"September",8130,29,164099,919
"10780","PENNSYLVANIA",12801989,2020-10-01,"October",8144,14,165044,945
"10781","PENNSYLVANIA",12801989,2020-10-02,"October",8162,18,166238,1194
"10782","PENNSYLVANIA",12801989,2020-10-03,"October",8180,18,166238,0
"10783","PENNSYLVANIA",12801989,2020-10-04,"October",8195,15,168126,1888
"10784","PENNSYLVANIA",12801989,2020-10-05,"October",8207,12,169101,975
"10785","PENNSYLVANIA",12801989,2020-10-06,"October",8223,16,170224,1123
"10786","PENNSYLVANIA",12801989,2020-10-07,"October",8247,24,171527,1303
"10787","PENNSYLVANIA",12801989,2020-10-08,"October",8268,21,172948,1421
"10788","PENNSYLVANIA",12801989,2020-10-09,"October",8292,24,174329,1381
"10789","PENNSYLVANIA",12801989,2020-10-10,"October",8324,32,175797,1468
"10790","PENNSYLVANIA",12801989,2020-10-11,"October",8330,6,176781,984
"10791","PENNSYLVANIA",12801989,2020-10-12,"October",8347,17,177819,1038
"10792","PENNSYLVANIA",12801989,2020-10-13,"October",8361,14,179651,1832
"10793","PENNSYLVANIA",12801989,2020-10-14,"October",8391,30,180935,1284
"10794","PENNSYLVANIA",12801989,2020-10-15,"October",8413,22,182486,1551
"10795","PENNSYLVANIA",12801989,2020-10-16,"October",8434,21,184165,1679
"10796","PENNSYLVANIA",12801989,2020-10-17,"October",8442,8,185668,1503
"10797","PENNSYLVANIA",12801989,2020-10-18,"October",8465,23,186754,1086
"10798","PENNSYLVANIA",12801989,2020-10-19,"October",8475,10,188381,1627
"10799","PENNSYLVANIA",12801989,2020-10-20,"October",8516,41,189970,1589
"10800","PENNSYLVANIA",12801989,2020-10-21,"October",8546,30,191333,1363
"10801","PENNSYLVANIA",12801989,2020-10-22,"October",8574,28,193401,2068
"10802","PENNSYLVANIA",12801989,2020-10-23,"October",8608,34,195655,2254
"10803","PENNSYLVANIA",12801989,2020-10-24,"October",8636,28,197370,1715
"10804","RHODE ISLAND",1059361,2020-01-22,"January",0,0,0,0
"10805","RHODE ISLAND",1059361,2020-01-23,"January",0,0,0,0
"10806","RHODE ISLAND",1059361,2020-01-24,"January",0,0,0,0
"10807","RHODE ISLAND",1059361,2020-01-25,"January",0,0,0,0
"10808","RHODE ISLAND",1059361,2020-01-26,"January",0,0,0,0
"10809","RHODE ISLAND",1059361,2020-01-27,"January",0,0,0,0
"10810","RHODE ISLAND",1059361,2020-01-28,"January",0,0,0,0
"10811","RHODE ISLAND",1059361,2020-01-29,"January",0,0,0,0
"10812","RHODE ISLAND",1059361,2020-01-30,"January",0,0,0,0
"10813","RHODE ISLAND",1059361,2020-01-31,"January",0,0,0,0
"10814","RHODE ISLAND",1059361,2020-02-01,"February",0,0,0,0
"10815","RHODE ISLAND",1059361,2020-02-02,"February",0,0,0,0
"10816","RHODE ISLAND",1059361,2020-02-03,"February",0,0,0,0
"10817","RHODE ISLAND",1059361,2020-02-04,"February",0,0,0,0
"10818","RHODE ISLAND",1059361,2020-02-05,"February",0,0,0,0
"10819","RHODE ISLAND",1059361,2020-02-06,"February",0,0,0,0
"10820","RHODE ISLAND",1059361,2020-02-07,"February",0,0,0,0
"10821","RHODE ISLAND",1059361,2020-02-08,"February",0,0,0,0
"10822","RHODE ISLAND",1059361,2020-02-09,"February",0,0,0,0
"10823","RHODE ISLAND",1059361,2020-02-10,"February",0,0,0,0
"10824","RHODE ISLAND",1059361,2020-02-11,"February",0,0,0,0
"10825","RHODE ISLAND",1059361,2020-02-12,"February",0,0,0,0
"10826","RHODE ISLAND",1059361,2020-02-13,"February",0,0,0,0
"10827","RHODE ISLAND",1059361,2020-02-14,"February",0,0,0,0
"10828","RHODE ISLAND",1059361,2020-02-15,"February",0,0,0,0
"10829","RHODE ISLAND",1059361,2020-02-16,"February",0,0,0,0
"10830","RHODE ISLAND",1059361,2020-02-17,"February",0,0,0,0
"10831","RHODE ISLAND",1059361,2020-02-18,"February",0,0,0,0
"10832","RHODE ISLAND",1059361,2020-02-19,"February",0,0,0,0
"10833","RHODE ISLAND",1059361,2020-02-20,"February",0,0,0,0
"10834","RHODE ISLAND",1059361,2020-02-21,"February",0,0,0,0
"10835","RHODE ISLAND",1059361,2020-02-22,"February",0,0,0,0
"10836","RHODE ISLAND",1059361,2020-02-23,"February",0,0,0,0
"10837","RHODE ISLAND",1059361,2020-02-24,"February",0,0,0,0
"10838","RHODE ISLAND",1059361,2020-02-25,"February",0,0,0,0
"10839","RHODE ISLAND",1059361,2020-02-26,"February",0,0,0,0
"10840","RHODE ISLAND",1059361,2020-02-27,"February",0,0,0,0
"10841","RHODE ISLAND",1059361,2020-02-28,"February",0,0,0,0
"10842","RHODE ISLAND",1059361,2020-02-29,"February",0,0,0,0
